Row,ReportTime,TimeEntered,Filled,BrokerName,Trader,Client,TraderName,BidPrice,AskPrice,AskBroker,AskBrokerName,AskClient,AskTrader,TransVal,Security,Security Name,BidBroker,BidBrokerName,BidClient,BidTrader,Long Name,Date,Price,Active,Annfo Id,Annfo Securities,Annfo Title,Annfo Type,AskBrokerShortName,AskFlags,AskOrderId,AskPretradeVol,AskTimeEntered,AskTradedQty,BestAskQuoteVol,BestAskVol,BestBidPrice,BestBidQuotePrice,BestBidQuoteVol,BestBidVol,BidBrokerShortName,BidFlags,BidOrderId,BidPretradeVol,BidTimeEntered,BidTradedQty,Long Name[Ask],Long Name[Bid],BrokerShortName,BS,ChangeVol,Security long name,Instrument Type,CounterBroker,CounterBrokerName,CounterClient,CounterTrader,Currency,DateOfMat,DaysToMat,DeleteReason,DeltaVol,DiscVol,EntryId,FAV Source Midfix,Security FD,Flags,Security FM,Security IG,Maturity date,Security MK,Number of Attachments,OrderId,Security PV,PrevPrice,Security PB,PriceTik,Security PY,Underlying instrument,RemainingVol,Session,Security MS,Tik table,Security TV,Time,TradedQty,TradeId,TransVol,Type,UndiscVol
201,,8:31:38,F,UOB KAY HIAN PTE LTD,05-154900,05-0913233,KOH SUSIE,,0.035,5,UOB KAY HIAN PTE LTD,05-0913233,05-154900,10500,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,,19803,,8:31:38,,300000,28924000,0.03,0.03,0,17166000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,19803,,,,,,,,,19803,,0.035,,0,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:38,0,,300000,ENTER,0
202,,8:31:40,F,UOB KAY HIAN PTE LTD,05-213300,05-0064896,YAP YONG LEE,,0.05,5,UOB KAY HIAN PTE LTD,05-0064896,05-213300,5000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.025,Y,,,,,UOB,,19935,,8:31:40,,100000,29224000,0.03,0.03,0,17166000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,19935,,,,,,,,,19935,,0.035,,0.015,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:40,0,,100000,ENTER,0
203,,8:31:41,F,WESTCOMB SECURITIES PTE LTD,87-041504,87-0002075,87-041504,,0.035,87,WESTCOMB SECURITIES PTE LTD,87-0002075,87-041504,1050,GOLDTRON,GOLDTRON LIMITED,,,,,WESTCOMB SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,WESTCOMB,,20043,,8:31:41,,30000,29224000,0.03,0.03,0,17166000,,,,,,,WESTCOMB SECURITIES PTE LTD,,WESTCOMB,Ask,0 + 30000,GOLDTRON LIMITED,,,,,,SGD,,,,30000,30000,20043,,,,,,,,,20043,,0.035,,0,,,30000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:41,0,,30000,ENTER,0
204,,8:31:41,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0385201,20-Z20,0.03,,,,,,3000,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0385201,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,29254000,0.03,0.03,100000,17166000,PHILLIP,,20064,,8:31:41,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,20064,,,,,,,,,20064,,0.035,,-0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:41,0,,100000,ENTER,0
205,,8:31:42,F,CIMB-GK SECURITIES PTE. LTD.,17-122400,17-0015714,WONG LEE FUN,,0.035,17,CIMB-GK SECURITIES PTE. LTD.,17-0015714,17-122400,3500,GOLDTRON,GOLDTRON LIMITED,,,,,CIMB-GK SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,CIMB-GK,,20083,,8:31:42,,100000,29254000,0.03,0.03,0,17266000,,,,,,,CIMB-GK SECURITIES PTE. LTD.,,CIMB-GK,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,20083,,,,,,,,,20083,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:42,0,,100000,ENTER,0
206,,8:31:42,F,UOB KAY HIAN PTE LTD,05-154900,05-0910955,KOH SUSIE,,0.04,5,UOB KAY HIAN PTE LTD,05-0910955,05-154900,4000,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.02,Y,,,,,UOB,,20166,,8:31:42,,100000,29354000,0.03,0.03,0,17266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,20166,,,,,,,,,20166,,0.035,,0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:42,0,,100000,ENTER,0
207,,8:31:43,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0113835,12-ZXX,,0.04,12,LIM AND TAN SECURITIES PTE LTD,12-0113835,12-ZXX,8000,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,LIM,,20265,,8:31:43,,200000,29354000,0.03,0.03,0,17266000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,20265,,,,,,,,,20265,,0.035,,0.005,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:43,0,,200000,ENTER,0
208,,8:31:45,F,OCBC SECURITIES PRIVATE LTD,28-482,28-0192400,LEE SHEN HAN,,0.035,28,OCBC SECURITIES PRIVATE LTD,28-0192400,28-482,70000,GOLDTRON,GOLDTRON LIMITED,,,,,OCBC SECURITIES PRIVATE LTD,4/26/2007,0.0175,Y,,,,,OCBC,,20414,,8:31:45,,2000000,29354000,0.03,0.03,0,17266000,,,,,,,OCBC SECURITIES PRIVATE LTD,,OCBC,Ask,0 + 2000000,GOLDTRON LIMITED,,,,,,SGD,,,,2000000,2000000,20414,,,,,,,,,20414,,0.035,,0,,,2000000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:45,0,,2000000,ENTER,0
209,,8:31:46,F,UOB KAY HIAN PTE LTD,05-960500,05-0926907,SHIA CHEE SING,,0.045,5,UOB KAY HIAN PTE LTD,05-0926907,05-960500,540,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0225,Y,,,,,UOB,IE,20432,,8:31:46,,12000,31354000,0.03,0.03,0,17266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 12000,GOLDTRON LIMITED,,,,,,SGD,,,,12000,12000,20432,,,IE,,,,,,20432,,0.035,,0.01,,,12000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:46,0,,12000,ENTER,0
210,,8:31:50,F,PHILLIP SECURITIES PTE LTD,20-043900,20-0012350,CHIN YOKE CHONG,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0012350,20-043900,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,20834,,8:31:50,,100000,31354000,0.03,0.03,0,17266000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,20834,,,,,,,,,20834,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:50,0,,100000,ENTER,0
211,,8:31:51,F,UOB KAY HIAN PTE LTD,05-182800,05-0139895,MUTHUSAMY SUPRAMANIAM,,0.035,5,UOB KAY HIAN PTE LTD,05-0139895,05-182800,32375,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,CP,20927,,8:31:51,,925000,31454000,0.03,0.03,0,17266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 925000,GOLDTRON LIMITED,,,,,,SGD,,,,925000,925000,20927,,,CP,,,,,,20927,,0.035,,0,,,925000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:51,0,,925000,ENTER,0
212,,8:31:51,F,UOB KAY HIAN PTE LTD,05-213300,05-0064896,YAP YONG LEE,,0.055,5,UOB KAY HIAN PTE LTD,05-0064896,05-213300,5500,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0275,Y,,,,,UOB,,20944,,8:31:51,,100000,32379000,0.03,0.03,0,17266000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,20944,,,,,,,,,20944,,0.035,,0.02,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:51,0,,100000,ENTER,0
213,,8:31:52,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0130497,12-ZXX,0.03,,,,,,9000,GOLDTRON,GOLDTRON LIMITED,12,LIM AND TAN SECURITIES PTE LTD,12-0130497,12-ZXX,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,32379000,0.03,0.03,300000,17266000,LIM,,21024,,8:31:52,,,LIM AND TAN SECURITIES PTE LTD,LIM,Bid,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,21024,,,,,,,,,21024,,0.035,,-0.005,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:52,0,,300000,ENTER,0
214,,8:31:52,F,KIM ENG SECURITIES PTE. LTD.,21-137800,21-0333608,JUAY CHAN POH,,0.035,21,KIM ENG SECURITIES PTE. LTD.,21-0333608,21-137800,3500,GOLDTRON,GOLDTRON LIMITED,,,,,KIM ENG SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,KIM,,21075,,8:31:52,,100000,32379000,0.03,0.03,0,17566000,,,,,,,KIM ENG SECURITIES PTE. LTD.,,KIM,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,21075,,,,,,,,,21075,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:52,0,,100000,ENTER,0
215,,8:31:53,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0403142,20-Z20,0.025,,,,,,1250,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0403142,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,32479000,0.03,0.03,50000,17566000,PHILLIP,,21119,,8:31:53,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,21119,,,,,,,,,21119,,0.035,,-0.01,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:53,0,,50000,ENTER,0
216,,8:31:53,F,DBS VICKERS SEC ONLINE (S) PTE LTD,86-ZCC,86-1512913,86-ZCC,0.03,,,,,,9000,GOLDTRON,GOLDTRON LIMITED,86,DBS VICKERS SEC ONLINE (S) PTE LTD,86-1512913,86-ZCC,DBS VICKERS SEC ONLINE (S) PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,32479000,0.03,0.03,300000,17566000,DBS,,21162,,8:31:53,,,DBS VICKERS SEC ONLINE (S) PTE LTD,DBS,Bid,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,21162,,,,,,,,,21162,,0.035,,-0.005,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:53,0,,300000,ENTER,0
217,,8:31:54,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0101341,12-ZXX,0.025,,,,,,5000,GOLDTRON,GOLDTRON LIMITED,12,LIM AND TAN SECURITIES PTE LTD,12-0101341,12-ZXX,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,32479000,0.03,0.03,200000,17866000,LIM,,21226,,8:31:54,,,LIM AND TAN SECURITIES PTE LTD,LIM,Bid,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,21226,,,,,,,,,21226,,0.035,,-0.01,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:54,0,,200000,ENTER,0
218,,8:31:54,F,DBS VICKERS SEC ONLINE (S) PTE LTD,86-ZCC,86-1905345,86-ZCC,,0.035,86,DBS VICKERS SEC ONLINE (S) PTE LTD,86-1905345,86-ZCC,5250,GOLDTRON,GOLDTRON LIMITED,,,,,DBS VICKERS SEC ONLINE (S) PTE LTD,4/26/2007,0.0175,Y,,,,,DBS,,21236,,8:31:54,,150000,32479000,0.03,0.03,0,17866000,,,,,,,DBS VICKERS SEC ONLINE (S) PTE LTD,,DBS,Ask,0 + 150000,GOLDTRON LIMITED,,,,,,SGD,,,,150000,150000,21236,,,,,,,,,21236,,0.035,,0,,,150000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:54,0,,150000,ENTER,0
219,,8:31:54,F,CIMB-GK SECURITIES PTE. LTD.,17-ZCC,17-0317500,17-ZCC,,0.035,17,CIMB-GK SECURITIES PTE. LTD.,17-0317500,17-ZCC,9380,GOLDTRON,GOLDTRON LIMITED,,,,,CIMB-GK SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,CIMB-GK,,21269,,8:31:54,,268000,32629000,0.03,0.03,0,17866000,,,,,,,CIMB-GK SECURITIES PTE. LTD.,,CIMB-GK,Ask,0 + 268000,GOLDTRON LIMITED,,,,,,SGD,,,,268000,268000,21269,,,,,,,,,21269,,0.035,,0,,,268000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:54,0,,268000,ENTER,0
220,,8:31:55,F,UOB KAY HIAN PTE LTD,05-960500,05-0046847,SHIA CHEE SING,0.03,,,,,,1800,GOLDTRON,GOLDTRON LIMITED,5,UOB KAY HIAN PTE LTD,05-0046847,05-960500,UOB KAY HIAN PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,32897000,0.03,0.03,60000,17866000,UOB,IE,21333,,8:31:55,,,UOB KAY HIAN PTE LTD,UOB,Bid,0 + 60000,GOLDTRON LIMITED,,,,,,SGD,,,,60000,60000,21333,,,IE,,,,,,21333,,0.035,,-0.005,,,60000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:55,0,,60000,ENTER,0
221,,8:31:57,F,CIMB-GK SECURITIES PTE. LTD.,17-ZCC,17-0038290,17-ZCC,,0.035,17,CIMB-GK SECURITIES PTE. LTD.,17-0038290,17-ZCC,1330,GOLDTRON,GOLDTRON LIMITED,,,,,CIMB-GK SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,CIMB-GK,CP,21528,,8:31:57,,38000,32897000,0.03,0.03,0,17926000,,,,,,,CIMB-GK SECURITIES PTE. LTD.,,CIMB-GK,Ask,0 + 38000,GOLDTRON LIMITED,,,,,,SGD,,,,38000,38000,21528,,,CP,,,,,,21528,,0.035,,0,,,38000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:57,0,,38000,ENTER,0
222,,8:31:59,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0174555,20-Z20,,0.035,20,PHILLIP SECURITIES PTE LTD,20-0174555,20-Z20,3500,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,PHILLIP,,21650,,8:31:59,,100000,32935000,0.03,0.03,0,17926000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,21650,,,,,,,,,21650,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:59,0,,100000,ENTER,0
223,,8:31:59,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0130072,12-ZXX,0.03,,,,,,3000,GOLDTRON,GOLDTRON LIMITED,12,LIM AND TAN SECURITIES PTE LTD,12-0130072,12-ZXX,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,33035000,0.03,0.03,100000,17926000,LIM,,21651,,8:31:59,,,LIM AND TAN SECURITIES PTE LTD,LIM,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,21651,,,,,,,,,21651,,0.035,,-0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:59,0,,100000,ENTER,0
224,,8:31:59,F,AMFRASER SECURITIES PTE. LTD.,01-960100,01-0114503,TAY Y P PATRICK,,0.065,1,AMFRASER SECURITIES PTE. LTD.,01-0114503,01-960100,520,GOLDTRON,GOLDTRON LIMITED,,,,,AMFRASER SECURITIES PTE. LTD.,4/26/2007,0.0325,Y,,,,,AMFRASER,IE,21733,,8:31:59,,8000,33035000,0.03,0.03,0,18026000,,,,,,,AMFRASER SECURITIES PTE. LTD.,,AMFRASER,Ask,0 + 8000,GOLDTRON LIMITED,,,,,,SGD,,,,8000,8000,21733,,,IE,,,,,,21733,,0.035,,0.03,,,8000,NoSession,,"0.005to1,0.01to10,0.02",,8:31:59,0,,8000,ENTER,0
225,,8:32:01,F,DBS VICKERS SEC ONLINE (S) PTE LTD,86-ZCC,86-1834718,86-ZCC,,0.04,86,DBS VICKERS SEC ONLINE (S) PTE LTD,86-1834718,86-ZCC,2000,GOLDTRON,GOLDTRON LIMITED,,,,,DBS VICKERS SEC ONLINE (S) PTE LTD,4/26/2007,0.02,Y,,,,,DBS,,21878,,8:32:01,,50000,33035000,0.03,0.03,0,18026000,,,,,,,DBS VICKERS SEC ONLINE (S) PTE LTD,,DBS,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,21878,,,,,,,,,21878,,0.035,,0.005,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:01,0,,50000,ENTER,0
226,,8:32:02,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0100432,12-ZXX,,0.055,12,LIM AND TAN SECURITIES PTE LTD,12-0100432,12-ZXX,4400,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0275,Y,,,,,LIM,,21958,,8:32:02,,80000,33035000,0.03,0.03,0,18026000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 80000,GOLDTRON LIMITED,,,,,,SGD,,,,80000,80000,21958,,,,,,,,,21958,,0.035,,0.02,,,80000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:02,0,,80000,ENTER,0
227,,8:32:03,F,DBS VICKERS SECURITIES (S) PTE LTD,29-187700,29-0164041,TAN SENG TIN JEFFREY,,0.035,29,DBS VICKERS SECURITIES (S) PTE LTD,29-0164041,29-187700,17500,GOLDTRON,GOLDTRON LIMITED,,,,,DBS VICKERS SECURITIES (S) PTE LTD,4/26/2007,0.0175,Y,,,,,DBS,RA,22054,,8:32:03,,500000,33035000,0.03,0.03,0,18026000,,,,,,,DBS VICKERS SECURITIES (S) PTE LTD,,DBS,Ask,0 + 500000,GOLDTRON LIMITED,,,,,,SGD,,,,500000,500000,22054,,,RA,,,,,,22054,,0.035,,0,,,500000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:03,0,,500000,ENTER,0
228,,8:32:04,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0189498,20-Z20,0.025,,,,,,500,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0189498,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,33535000,0.03,0.03,20000,18026000,PHILLIP,,22074,,8:32:04,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 20000,GOLDTRON LIMITED,,,,,,SGD,,,,20000,20000,22074,,,,,,,,,22074,,0.035,,-0.01,,,20000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:04,0,,20000,ENTER,0
229,,8:32:04,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0174555,20-Z20,,0.04,20,PHILLIP SECURITIES PTE LTD,20-0174555,20-Z20,12000,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,PHILLIP,,22091,,8:32:04,,300000,33535000,0.03,0.03,0,18026000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,22091,,,,,,,,,22091,,0.035,,0.005,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:04,0,,300000,ENTER,0
230,,8:32:04,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0117880,12-ZXX,0.03,,,,,,2100,GOLDTRON,GOLDTRON LIMITED,12,LIM AND TAN SECURITIES PTE LTD,12-0117880,12-ZXX,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,33535000,0.03,0.03,70000,18026000,LIM,,22157,,8:32:04,,,LIM AND TAN SECURITIES PTE LTD,LIM,Bid,0 + 70000,GOLDTRON LIMITED,,,,,,SGD,,,,70000,70000,22157,,,,,,,,,22157,,0.035,,-0.005,,,70000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:04,0,,70000,ENTER,0
231,,8:32:05,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0155818,20-Z20,0.025,,,,,,5000,GOLDTRON,GOLDTRON LIMITED,20,PHILLIP SECURITIES PTE LTD,20-0155818,20-Z20,PHILLIP SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,33535000,0.03,0.03,200000,18096000,PHILLIP,,22208,,8:32:05,,,PHILLIP SECURITIES PTE LTD,PHILLIP,Bid,0 + 200000,GOLDTRON LIMITED,,,,,,SGD,,,,200000,200000,22208,,,,,,,,,22208,,0.035,,-0.01,,,200000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:05,0,,200000,ENTER,0
232,,8:32:05,F,CIMB-GK SECURITIES PTE. LTD.,17-227300,17-0064828,NG KOK HUA,,0.035,17,CIMB-GK SECURITIES PTE. LTD.,17-0064828,17-227300,45500,GOLDTRON,GOLDTRON LIMITED,,,,,CIMB-GK SECURITIES PTE. LTD.,4/26/2007,0.0175,Y,,,,,CIMB-GK,,22285,,8:32:05,,1300000,33535000,0.03,0.03,0,18096000,,,,,,,CIMB-GK SECURITIES PTE. LTD.,,CIMB-GK,Ask,0 + 1300000,GOLDTRON LIMITED,,,,,,SGD,,,,1300000,1300000,22285,,,,,,,,,22285,,0.035,,0,,,1300000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:05,0,,1300000,ENTER,0
233,,8:32:05,F,DBS VICKERS SEC ONLINE (S) PTE LTD,86-ZCC,86-1219839,86-ZCC,0.03,,,,,,3000,GOLDTRON,GOLDTRON LIMITED,86,DBS VICKERS SEC ONLINE (S) PTE LTD,86-1219839,86-ZCC,DBS VICKERS SEC ONLINE (S) PTE LTD,4/26/2007,0.015,Y,,,,,,,,,,,0,34835000,0.03,0.03,100000,18096000,DBS,,22295,,8:32:05,,,DBS VICKERS SEC ONLINE (S) PTE LTD,DBS,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,22295,,,,,,,,,22295,,0.035,,-0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:05,0,,100000,ENTER,0
234,,8:32:08,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0115371,12-ZXX,,0.035,12,LIM AND TAN SECURITIES PTE LTD,12-0115371,12-ZXX,3500,GOLDTRON,GOLDTRON LIMITED,,,,,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0175,Y,,,,,LIM,,22475,,8:32:08,,100000,34835000,0.03,0.03,0,18196000,,,,,,,LIM AND TAN SECURITIES PTE LTD,,LIM,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,22475,,,,,,,,,22475,,0.035,,0,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:08,0,,100000,ENTER,0
235,,8:32:10,F,PHILLIP SECURITIES PTE LTD,20-Z20,20-0097357,20-Z20,,0.04,20,PHILLIP SECURITIES PTE LTD,20-0097357,20-Z20,4000,GOLDTRON,GOLDTRON LIMITED,,,,,PHILLIP SECURITIES PTE LTD,4/26/2007,0.02,Y,,,,,PHILLIP,,22572,,8:32:10,,100000,34935000,0.03,0.03,0,18196000,,,,,,,PHILLIP SECURITIES PTE LTD,,PHILLIP,Ask,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,22572,,,,,,,,,22572,,0.035,,0.005,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:10,0,,100000,ENTER,0
236,,8:32:11,F,DMG N PARTNERS SECURITIES P L,31-123800,31-0128362,NG GIM HUAT,,0.035,31,DMG N PARTNERS SECURITIES P L,31-0128362,31-123800,1750,GOLDTRON,GOLDTRON LIMITED,,,,,DMG N PARTNERS SECURITIES P L,4/26/2007,0.0175,Y,,,,,DMG,,22699,,8:32:11,,50000,34935000,0.03,0.03,0,18196000,,,,,,,DMG N PARTNERS SECURITIES P L,,DMG,Ask,0 + 50000,GOLDTRON LIMITED,,,,,,SGD,,,,50000,50000,22699,,,,,,,,,22699,,0.035,,0,,,50000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:11,0,,50000,ENTER,0
237,,8:32:14,F,OCBC SECURITIES PRIVATE LTD,28-739,28-0179985,TAN  KOK KEONG SHOMAN,0.025,,,,,,12500,GOLDTRON,GOLDTRON LIMITED,28,OCBC SECURITIES PRIVATE LTD,28-0179985,28-739,OCBC SECURITIES PRIVATE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,34985000,0.03,0.03,500000,18196000,OCBC,,22922,,8:32:14,,,OCBC SECURITIES PRIVATE LTD,OCBC,Bid,0 + 500000,GOLDTRON LIMITED,,,,,,SGD,,,,500000,500000,22922,,,,,,,,,22922,,0.035,,-0.01,,,500000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:14,0,,500000,ENTER,0
238,,8:32:16,F,LIM AND TAN SECURITIES PTE LTD,12-ZXX,12-0116202,12-ZXX,0.025,,,,,,2500,GOLDTRON,GOLDTRON LIMITED,12,LIM AND TAN SECURITIES PTE LTD,12-0116202,12-ZXX,LIM AND TAN SECURITIES PTE LTD,4/26/2007,0.0125,Y,,,,,,,,,,,0,34985000,0.03,0.03,100000,18196000,LIM,,23083,,8:32:16,,,LIM AND TAN SECURITIES PTE LTD,LIM,Bid,0 + 100000,GOLDTRON LIMITED,,,,,,SGD,,,,100000,100000,23083,,,,,,,,,23083,,0.035,,-0.01,,,100000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:16,0,,100000,ENTER,0
239,,8:32:18,F,UOB KAY HIAN PTE LTD,05-960500,05-0156340,SHIA CHEE SING,,0.035,5,UOB KAY HIAN PTE LTD,05-0156340,05-960500,10500,GOLDTRON,GOLDTRON LIMITED,,,,,UOB KAY HIAN PTE LTD,4/26/2007,0.0175,Y,,,,,UOB,IE,23284,,8:32:18,,300000,34985000,0.03,0.03,0,18196000,,,,,,,UOB KAY HIAN PTE LTD,,UOB,Ask,0 + 300000,GOLDTRON LIMITED,,,,,,SGD,,,,300000,300000,23284,,,IE,,,,,,23284,,0.035,,0,,,300000,NoSession,,"0.005to1,0.01to10,0.02",,8:32:18,0,,300000,ENTER,0
