Date,Open,High,Low,Close,Adj Close,Volume
2006-08-02,0.06667,0.08889,0.06667,0.08889,0.08889,238725
2006-08-03,0.08889,0.08889,0.08889,0.08889,0.08889,193
2006-08-04,0.08889,0.08889,0.08889,0.08889,0.08889,181
2006-08-07,0.08889,0.08889,0.08889,0.08889,0.08889,273
2006-08-08,0.06667,0.06667,0.06667,0.06667,0.06667,16
2006-08-09,0.08333,0.08333,0.08333,0.08333,0.08333,0
2006-08-10,0.08889,0.08889,0.06667,0.06667,0.06667,115875
2006-08-11,0.06667,0.06667,0.06667,0.06667,0.06667,1
2006-08-14,0.08333,0.11111,0.08333,0.08333,0.08333,0
2006-08-15,0.06667,0.06667,0.06667,0.06667,0.06667,11
2006-08-16,0.06667,0.06667,0.06667,0.06667,0.06667,21
2006-08-17,0.08889,0.08889,0.06667,0.06667,0.06667,103950
2006-08-18,0.08889,0.08889,0.08889,0.08889,0.08889,1884
2006-08-21,0.08889,0.11111,0.08889,0.11111,0.11111,1007550
2006-08-22,0.08889,0.08889,0.08889,0.08889,0.08889,1
2006-08-23,0.08889,0.08889,0.08889,0.08889,0.08889,411
2006-08-24,0.08889,0.08889,0.08889,0.08889,0.08889,208
2006-08-25,0.08889,0.08889,0.08889,0.08889,0.08889,204
2006-08-28,0.08889,0.08889,0.08889,0.08889,0.08889,410
2006-08-29,0.06667,0.08889,0.06667,0.08889,0.08889,114525
2006-08-30,0.08889,0.11111,0.08889,0.08889,0.08889,97875
2006-08-31,0.08889,0.08889,0.08889,0.08889,0.08889,251
2006-09-01,0.08889,0.08889,0.08889,0.08889,0.08889,613
2006-09-04,0.08889,0.08889,0.08889,0.08889,0.08889,306
2006-09-05,0.08889,0.08889,0.08889,0.08889,0.08889,433
2006-09-06,0.08889,0.08889,0.08889,0.08889,0.08889,363
2006-09-07,0.08889,0.08889,0.08889,0.08889,0.08889,445
2006-09-08,0.08889,0.08889,0.08889,0.08889,0.08889,352
2006-09-11,0.08889,0.08889,0.08889,0.08889,0.08889,158
2006-09-12,0.08889,0.08889,0.08889,0.08889,0.08889,101
2006-09-13,0.08889,0.08889,0.06667,0.08889,0.08889,232
2006-09-14,0.06667,0.08889,0.06667,0.08889,0.08889,210375
2006-09-15,0.08889,0.08889,0.06667,0.08889,0.08889,195
2006-09-18,0.08889,0.08889,0.08889,0.08889,0.08889,280
2006-09-19,0.08889,0.08889,0.08889,0.08889,0.08889,238
2006-09-20,0.08889,0.08889,0.06667,0.08889,0.08889,239
2006-09-21,0.08889,0.08889,0.08889,0.08889,0.08889,225
2006-09-22,0.08889,0.13333,0.08889,0.13333,0.13333,10442700
2006-09-25,0.13333,0.13333,0.11111,0.11111,0.11111,5335
2006-09-26,0.11111,0.11111,0.11111,0.11111,0.11111,4415
2006-09-27,0.11111,0.11111,0.11111,0.11111,0.11111,315
2006-09-28,0.11111,0.11111,0.08889,0.08889,0.08889,725850
2006-09-29,0.11111,0.11111,0.08889,0.08889,0.08889,665775
2006-10-02,0.08889,0.11111,0.08889,0.11111,0.11111,547200
2006-10-03,0.11111,0.11111,0.08889,0.11111,0.11111,272
2006-10-04,0.11111,0.11111,0.08889,0.08889,0.08889,358650
2006-10-05,0.11111,0.11111,0.08889,0.11111,0.11111,289
2006-10-06,0.11111,0.11111,0.08889,0.11111,0.11111,61
2006-10-09,0.08889,0.08889,0.08889,0.08889,0.08889,72
2006-10-10,0.11111,0.11111,0.08889,0.11111,0.11111,250
2006-10-11,0.08889,0.11111,0.08889,0.08889,0.08889,234900
2006-10-12,0.11111,0.11111,0.08889,0.08889,0.08889,427500
2006-10-13,0.08889,0.11111,0.08889,0.11111,0.11111,386100
2006-10-16,0.08889,0.08889,0.08889,0.08889,0.08889,125
2006-10-17,0.08889,0.11111,0.08889,0.11111,0.11111,124650
2006-10-18,0.08889,0.11111,0.08889,0.11111,0.11111,313200
2006-10-19,0.11111,0.11111,0.08889,0.11111,0.11111,306
2006-10-20,0.11111,0.11111,0.08889,0.08889,0.08889,236925
2006-10-23,0.08889,0.11111,0.08889,0.08889,0.08889,238950
2006-10-24,0.11111,0.11111,0.11111,0.11111,0.11111,0
2006-10-25,0.08889,0.11111,0.08889,0.11111,0.11111,843525
2006-10-26,0.08889,0.11111,0.08889,0.11111,0.11111,74475
2006-10-27,0.11111,0.11111,0.08889,0.08889,0.08889,302850
2006-10-30,0.08889,0.08889,0.08889,0.08889,0.08889,168
2006-10-31,0.08889,0.08889,0.08889,0.08889,0.08889,363
2006-11-01,0.08889,0.11111,0.08889,0.11111,0.11111,132750
2006-11-02,0.11111,0.13333,0.08889,0.11111,0.11111,11633
2006-11-03,0.11111,0.13333,0.11111,0.11111,0.11111,2456
2006-11-06,0.11111,0.13333,0.11111,0.11111,0.11111,2054
2006-11-07,0.11111,0.13333,0.11111,0.11111,0.11111,3174
2006-11-08,0.11111,0.11111,0.11111,0.11111,0.11111,1882
2006-11-09,0.11111,0.11111,0.11111,0.11111,0.11111,849375
2006-11-10,0.11111,0.11111,0.08889,0.08889,0.08889,238950
2006-11-13,0.08889,0.11111,0.08889,0.11111,0.11111,84600
2006-11-14,0.08889,0.11111,0.08889,0.11111,0.11111,343575
2006-11-15,0.11111,0.11111,0.08889,0.08889,0.08889,528750
2006-11-16,0.08889,0.11111,0.08889,0.08889,0.08889,232425
2006-11-17,0.08889,0.13333,0.08889,0.13333,0.13333,1019025
2006-11-20,0.11111,0.11111,0.11111,0.11111,0.11111,573
2006-11-21,0.11111,0.11111,0.11111,0.11111,0.11111,938
2006-11-22,0.11111,0.13333,0.11111,0.13333,0.13333,813
2006-11-23,0.11111,0.11111,0.11111,0.11111,0.11111,378
2006-11-24,0.11111,0.11111,0.11111,0.11111,0.11111,458
2006-11-27,0.11111,0.11111,0.11111,0.11111,0.11111,496
2006-11-28,0.11111,0.11111,0.11111,0.11111,0.11111,1438
2006-11-29,0.11111,0.11111,0.11111,0.11111,0.11111,410
2006-11-30,0.11111,0.11111,0.11111,0.11111,0.11111,647
2006-12-01,0.11111,0.13333,0.11111,0.13333,0.13333,225
2006-12-04,0.11111,0.11111,0.11111,0.11111,0.11111,862
2006-12-05,0.11111,0.13333,0.11111,0.13333,0.13333,701
2006-12-06,0.13333,0.13333,0.11111,0.11111,0.11111,266
2006-12-07,0.11111,0.13333,0.11111,0.11111,0.11111,97425
2006-12-08,0.11111,0.11111,0.11111,0.11111,0.11111,985
2006-12-11,0.11111,0.11111,0.08889,0.11111,0.11111,2304
2006-12-12,0.11111,0.11111,0.08889,0.08889,0.08889,801450
2006-12-13,0.11111,0.11111,0.08889,0.11111,0.11111,237
2006-12-14,0.11111,0.11111,0.11111,0.11111,0.11111,1832
2006-12-15,0.11111,0.11111,0.11111,0.11111,0.11111,792
2006-12-18,0.13333,0.13333,0.08889,0.11111,0.11111,576
2006-12-19,0.11111,0.11111,0.08889,0.11111,0.11111,159
2006-12-20,0.08889,0.11111,0.08889,0.11111,0.11111,60750
2006-12-21,0.08889,0.11111,0.08889,0.11111,0.11111,220275
2006-12-22,0.08889,0.11111,0.08889,0.11111,0.11111,204750
2006-12-26,0.11111,0.11111,0.08889,0.11111,0.11111,2217
2006-12-27,0.11111,0.13333,0.11111,0.11111,0.11111,1603
2006-12-28,0.11111,0.11111,0.11111,0.11111,0.11111,799
2006-12-29,0.11111,0.13333,0.08889,0.11111,0.11111,864
2007-01-03,0.11111,0.13333,0.11111,0.11111,0.11111,1250
2007-01-04,0.11111,0.13333,0.11111,0.13333,0.13333,4581
2007-01-05,0.13333,0.15556,0.11111,0.13333,0.13333,27221
2007-01-08,0.13333,0.15556,0.13333,0.13333,0.13333,4006
2007-01-09,0.15556,0.15556,0.13333,0.13333,0.13333,10602
2007-01-10,0.13333,0.13333,0.11111,0.13333,0.13333,3147
2007-01-11,0.13333,0.13333,0.11111,0.13333,0.13333,6955
2007-01-12,0.13333,0.15556,0.13333,0.13333,0.13333,4854375
2007-01-15,0.13333,0.15556,0.13333,0.13333,0.13333,1285
2007-01-16,0.13333,0.15556,0.13333,0.13333,0.13333,1107
2007-01-17,0.15556,0.15556,0.13333,0.13333,0.13333,1706
2007-01-18,0.13333,0.15556,0.13333,0.13333,0.13333,3429
2007-01-19,0.13333,0.15556,0.13333,0.13333,0.13333,1879
2007-01-22,0.13333,0.15556,0.13333,0.13333,0.13333,1354
2007-01-23,0.13333,0.15556,0.11111,0.13333,0.13333,3709
2007-01-24,0.13333,0.13333,0.13333,0.13333,0.13333,3854
2007-01-25,0.13333,0.13333,0.11111,0.13333,0.13333,1475
2007-01-26,0.13333,0.13333,0.11111,0.11111,0.11111,619
2007-01-29,0.13333,0.13333,0.11111,0.11111,0.11111,138
2007-01-30,0.13333,0.13333,0.11111,0.11111,0.11111,295
2007-01-31,0.11111,0.11111,0.11111,0.11111,0.11111,7
2007-02-01,0.11111,0.13333,0.11111,0.11111,0.11111,655
2007-02-02,0.13333,0.13333,0.11111,0.11111,0.11111,605
2007-02-05,0.13333,0.15556,0.13333,0.13333,0.13333,10697
2007-02-06,0.13333,0.15556,0.13333,0.13333,0.13333,3328
2007-02-07,0.15556,0.15556,0.13333,0.15556,0.15556,1281
2007-02-08,0.15556,0.15556,0.13333,0.13333,0.13333,5375
2007-02-09,0.13333,0.15556,0.13333,0.13333,0.13333,3643
2007-02-12,0.15556,0.15556,0.13333,0.13333,0.13333,1757
2007-02-13,0.13333,0.13333,0.11111,0.11111,0.11111,371
2007-02-14,0.13333,0.13333,0.11111,0.11111,0.11111,354
2007-02-15,0.13333,0.13333,0.11111,0.13333,0.13333,180
2007-02-16,0.11111,0.13333,0.11111,0.13333,0.13333,124
2007-02-21,0.11111,0.13333,0.11111,0.13333,0.13333,198
2007-02-22,0.11111,0.13333,0.11111,0.13333,0.13333,162
2007-02-23,0.11111,0.13333,0.11111,0.13333,0.13333,438
2007-02-26,0.11111,0.13333,0.11111,0.13333,0.13333,2086
2007-02-27,0.11111,0.13333,0.11111,0.11111,0.11111,189
2007-02-28,0.11111,0.13333,0.11111,0.11111,0.11111,872
2007-03-01,0.11111,0.11111,0.11111,0.11111,0.11111,40
2007-03-02,0.11111,0.11111,0.11111,0.11111,0.11111,151
2007-03-05,0.11111,0.13333,0.08889,0.11111,0.11111,4144
2007-03-06,0.11111,0.11111,0.08889,0.11111,0.11111,1747
2007-03-07,0.11111,0.11111,0.11111,0.11111,0.11111,1647
2007-03-08,0.11111,0.11111,0.08889,0.11111,0.11111,1663425
2007-03-09,0.11111,0.11111,0.11111,0.11111,0.11111,468
2007-03-12,0.11111,0.13333,0.08889,0.11111,0.11111,633
2007-03-13,0.11111,0.13333,0.11111,0.11111,0.11111,756
2007-03-14,0.08889,0.11111,0.08889,0.11111,0.11111,148725
2007-03-15,0.11111,0.11111,0.08889,0.11111,0.11111,1668
2007-03-16,0.11111,0.11111,0.08889,0.11111,0.11111,375
2007-03-19,0.11111,0.13333,0.08889,0.13333,0.13333,388
2007-03-20,0.13333,0.13333,0.11111,0.11111,0.11111,263
2007-03-21,0.11111,0.11111,0.08889,0.11111,0.11111,218
2007-03-22,0.11111,0.11111,0.11111,0.11111,0.11111,340
2007-03-23,0.11111,0.11111,0.11111,0.11111,0.11111,343
2007-03-26,0.11111,0.11111,0.11111,0.11111,0.11111,301
2007-03-27,0.11111,0.13333,0.11111,0.11111,0.11111,387
2007-03-28,0.11111,0.11111,0.11111,0.11111,0.11111,516
2007-03-29,0.08889,0.11111,0.08889,0.11111,0.11111,230625
2007-03-30,0.11111,0.11111,0.11111,0.11111,0.11111,758
2007-04-02,0.11111,0.11111,0.11111,0.11111,0.11111,76
2007-04-03,0.11111,0.11111,0.11111,0.11111,0.11111,430
2007-04-04,0.11111,0.13333,0.11111,0.11111,0.11111,510
2007-04-05,0.11111,0.13333,0.11111,0.11111,0.11111,602
2007-04-09,0.11111,0.11111,0.11111,0.11111,0.11111,465
2007-04-10,0.11111,0.13333,0.11111,0.11111,0.11111,467
2007-04-11,0.13333,0.13333,0.11111,0.11111,0.11111,599
2007-04-12,0.13333,0.13333,0.11111,0.13333,0.13333,460
2007-04-13,0.11111,0.13333,0.11111,0.13333,0.13333,191
2007-04-16,0.13333,0.15556,0.11111,0.15556,0.15556,16612
2007-04-17,0.13333,0.15556,0.11111,0.13333,0.13333,3840
2007-04-18,0.13333,0.13333,0.11111,0.13333,0.13333,263
2007-04-19,0.13333,0.13333,0.11111,0.13333,0.13333,987
2007-04-20,0.13333,0.15556,0.11111,0.13333,0.13333,8256
2007-04-23,0.15556,0.15556,0.13333,0.13333,0.13333,2842
2007-04-24,0.13333,0.15556,0.13333,0.13333,0.13333,1206
2007-04-25,0.13333,0.15556,0.13333,0.15556,0.15556,1994
2007-04-26,0.15556,0.15556,0.13333,0.15556,0.15556,1676
2007-04-27,0.13333,0.13333,0.13333,0.13333,0.13333,2561
2007-04-30,0.15556,0.15556,0.13333,0.13333,0.13333,5248
2007-05-02,0.13333,0.15556,0.13333,0.13333,0.13333,403
2007-05-03,0.15556,0.17778,0.13333,0.15556,0.15556,27231
2007-05-04,0.15556,0.17778,0.13333,0.15556,0.15556,17503
2007-05-07,0.15556,0.17778,0.15556,0.15556,0.15556,1444
2007-05-08,0.15556,0.15556,0.13333,0.15556,0.15556,11305
2007-05-09,0.15556,0.15556,0.13333,0.15556,0.15556,1445
2007-05-10,0.15556,0.17778,0.13333,0.15556,0.15556,7451
2007-05-11,0.15556,0.15556,0.13333,0.13333,0.13333,3057525
2007-05-14,0.15556,0.15556,0.13333,0.13333,0.13333,2742
2007-05-15,0.13333,0.15556,0.13333,0.13333,0.13333,846
2007-05-16,0.13333,0.15556,0.13333,0.13333,0.13333,706
2007-05-17,0.13333,0.15556,0.13333,0.13333,0.13333,1063
2007-05-18,0.13333,0.15556,0.13333,0.13333,0.13333,2584
2007-05-21,0.13333,0.15556,0.13333,0.13333,0.13333,4153
2007-05-22,0.13333,0.13333,0.13333,0.13333,0.13333,1554
2007-05-23,0.13333,0.13333,0.13333,0.13333,0.13333,1641
2007-05-24,0.13333,0.15556,0.13333,0.13333,0.13333,6798
2007-05-25,0.13333,0.15556,0.13333,0.15556,0.15556,1850
2007-05-28,0.15556,0.15556,0.13333,0.13333,0.13333,277
2007-05-29,0.13333,0.13333,0.13333,0.13333,0.13333,708
2007-05-30,0.15556,0.15556,0.13333,0.13333,0.13333,3891
2007-06-01,0.13333,0.15556,0.13333,0.13333,0.13333,428
2007-06-04,0.13333,0.13333,0.13333,0.13333,0.13333,911
2007-06-05,0.13333,0.13333,0.13333,0.13333,0.13333,760
2007-06-06,0.13333,0.13333,0.13333,0.13333,0.13333,3861
2007-06-07,0.13333,0.13333,0.13333,0.13333,0.13333,846
2007-06-08,0.13333,0.15556,0.13333,0.15556,0.15556,1798
2007-06-11,0.15556,0.15556,0.13333,0.15556,0.15556,1784
2007-06-12,0.15556,0.15556,0.13333,0.15556,0.15556,1035
2007-06-13,0.15556,0.15556,0.13333,0.15556,0.15556,1294
2007-06-14,0.15556,0.17778,0.13333,0.15556,0.15556,18457
2007-06-15,0.15556,0.15556,0.15556,0.15556,0.15556,5680
2007-06-18,0.15556,0.17778,0.15556,0.15556,0.15556,2743
2007-06-19,0.15556,0.15556,0.15556,0.15556,0.15556,6156
2007-06-20,0.15556,0.17778,0.15556,0.17778,0.17778,2736
2007-06-21,0.15556,0.17778,0.15556,0.15556,0.15556,1223
2007-06-22,0.15556,0.15556,0.15556,0.15556,0.15556,11961
2007-06-25,0.15556,0.17778,0.15556,0.15556,0.15556,3010
2007-06-26,0.15556,0.17778,0.15556,0.15556,0.15556,4724
2007-06-27,0.15556,0.15556,0.13333,0.15556,0.15556,1354
2007-06-28,0.15556,0.15556,0.13333,0.15556,0.15556,3084
2007-06-29,0.15556,0.15556,0.13333,0.15556,0.15556,1107
2007-07-02,0.15556,0.15556,0.13333,0.15556,0.15556,792
2007-07-03,0.15556,0.15556,0.13333,0.15556,0.15556,1548
2007-07-04,0.15556,0.15556,0.13333,0.13333,0.13333,1267
2007-07-05,0.13333,0.15556,0.13333,0.15556,0.15556,2081
2007-07-06,0.15556,0.15556,0.13333,0.13333,0.13333,1065
2007-07-09,0.15556,0.17778,0.15556,0.15556,0.15556,7037
2007-07-10,0.15556,0.17778,0.15556,0.15556,0.15556,5841
2007-07-11,0.15556,0.15556,0.15556,0.15556,0.15556,3286
2007-07-12,0.15556,0.15556,0.13333,0.15556,0.15556,1526
2007-07-13,0.15556,0.15556,0.13333,0.13333,0.13333,1833
2007-07-16,0.15556,0.15556,0.13333,0.13333,0.13333,677
2007-07-17,0.13333,0.15556,0.13333,0.15556,0.15556,2352
2007-07-18,0.15556,0.17778,0.13333,0.15556,0.15556,10024
2007-07-19,0.15556,0.15556,0.13333,0.15556,0.15556,355
2007-07-20,0.15556,0.15556,0.13333,0.13333,0.13333,1146
2007-07-23,0.15556,0.15556,0.13333,0.13333,0.13333,1278
2007-07-24,0.15556,0.17778,0.13333,0.15556,0.15556,6146
2007-07-25,0.15556,0.15556,0.15556,0.15556,0.15556,1704
2007-07-26,0.15556,0.15556,0.13333,0.15556,0.15556,1077
2007-07-27,0.13333,0.15556,0.13333,0.13333,0.13333,343
2007-07-30,0.13333,0.15556,0.13333,0.13333,0.13333,1160
2007-07-31,0.15556,0.15556,0.13333,0.13333,0.13333,708
2007-08-01,0.13333,0.15556,0.11111,0.11111,0.11111,10179225
2007-08-02,0.13333,0.13333,0.11111,0.13333,0.13333,1816
2007-08-03,0.13333,0.13333,0.11111,0.13333,0.13333,687
2007-08-06,0.13333,0.13333,0.11111,0.13333,0.13333,1026
2007-08-07,0.13333,0.13333,0.11111,0.11111,0.11111,677
2007-08-08,0.13333,0.13333,0.11111,0.11111,0.11111,148
2007-08-10,0.11111,0.11111,0.11111,0.11111,0.11111,175
2007-08-13,0.13333,0.13333,0.11111,0.13333,0.13333,1351
2007-08-14,0.11111,0.13333,0.11111,0.13333,0.13333,1087
2007-08-15,0.13333,0.13333,0.11111,0.11111,0.11111,959
2007-08-16,0.11111,0.11111,0.08889,0.11111,0.11111,6664950
2007-08-17,0.11111,0.11111,0.08889,0.11111,0.11111,2564
2007-08-20,0.11111,0.13333,0.11111,0.11111,0.11111,556
2007-08-21,0.11111,0.11111,0.11111,0.11111,0.11111,1168
2007-08-22,0.11111,0.11111,0.11111,0.11111,0.11111,821250
2007-08-23,0.11111,0.13333,0.11111,0.11111,0.11111,182
2007-08-24,0.13333,0.13333,0.11111,0.11111,0.11111,225
2007-08-27,0.11111,0.11111,0.11111,0.11111,0.11111,558
2007-08-28,0.11111,0.11111,0.08889,0.08889,0.08889,972225
2007-08-29,0.11111,0.11111,0.08889,0.11111,0.11111,621
2007-08-30,0.11111,0.11111,0.08889,0.11111,0.11111,566
2007-08-31,0.11111,0.11111,0.08889,0.11111,0.11111,389
2007-09-03,0.13333,0.13333,0.11111,0.11111,0.11111,374
2007-09-04,0.11111,0.13333,0.11111,0.11111,0.11111,338
2007-09-05,0.11111,0.11111,0.11111,0.11111,0.11111,181
2007-09-06,0.11111,0.13333,0.11111,0.13333,0.13333,174
2007-09-07,0.11111,0.11111,0.11111,0.11111,0.11111,1258
2007-09-10,0.11111,0.11111,0.11111,0.11111,0.11111,1241100
2007-09-11,0.13333,0.13333,0.11111,0.11111,0.11111,340
2007-09-12,0.11111,0.13333,0.11111,0.11111,0.11111,636
2007-09-13,0.11111,0.11111,0.11111,0.11111,0.11111,509
2007-09-14,0.11111,0.11111,0.11111,0.11111,0.11111,506
2007-09-17,0.11111,0.11111,0.11111,0.11111,0.11111,125
2007-09-18,0.11111,0.11111,0.08889,0.08889,0.08889,183825
2007-09-19,0.08889,0.11111,0.08889,0.11111,0.11111,328275
2007-09-20,0.11111,0.11111,0.08889,0.11111,0.11111,727
2007-09-21,0.11111,0.11111,0.08889,0.11111,0.11111,395
2007-09-24,0.08889,0.11111,0.08889,0.11111,0.11111,1252575
2007-09-25,0.08889,0.11111,0.08889,0.11111,0.11111,282825
2007-09-26,0.08889,0.11111,0.08889,0.11111,0.11111,162900
2007-09-27,0.08889,0.11111,0.08889,0.08889,0.08889,326475
2007-09-28,0.08889,0.11111,0.08889,0.11111,0.11111,198900
2007-10-01,0.08889,0.11111,0.08889,0.11111,0.11111,407700
2007-10-02,0.11111,0.11111,0.08889,0.08889,0.08889,318600
2007-10-03,0.11111,0.11111,0.08889,0.08889,0.08889,1131525
2007-10-04,0.11111,0.13333,0.08889,0.13333,0.13333,7993
2007-10-05,0.13333,0.13333,0.11111,0.11111,0.11111,2375
2007-10-08,0.11111,0.13333,0.11111,0.11111,0.11111,6133
2007-10-09,0.11111,0.13333,0.11111,0.13333,0.13333,2898
2007-10-10,0.13333,0.13333,0.11111,0.11111,0.11111,1334250
2007-10-11,0.11111,0.13333,0.11111,0.11111,0.11111,491
2007-10-12,0.11111,0.13333,0.11111,0.11111,0.11111,2347
2007-10-15,0.13333,0.13333,0.08889,0.08889,0.08889,5075100
2007-10-16,0.11111,0.11111,0.08889,0.11111,0.11111,1220
2007-10-17,0.11111,0.11111,0.08889,0.11111,0.11111,3056
2007-10-18,0.11111,0.11111,0.08333,0.08333,0.08333,5190120
2007-10-19,0.11111,0.11111,0.08333,0.11111,0.11111,353
2007-10-22,0.08333,0.11111,0.08333,0.08333,0.08333,1117440
2007-10-23,0.11111,0.11111,0.08333,0.11111,0.11111,309
2007-10-24,0.11111,0.11111,0.11111,0.11111,0.11111,406
2007-10-25,0.11111,0.11111,0.08333,0.11111,0.11111,415
2007-10-26,0.08333,0.11111,0.08333,0.11111,0.11111,12402540
2007-10-29,0.11111,0.11111,0.08333,0.08333,0.08333,4696740
2007-10-30,0.08333,0.11111,0.08333,0.08333,0.08333,2058840
2007-10-31,0.08333,0.11111,0.08333,0.08333,0.08333,1604880
2007-11-01,0.08333,0.11111,0.08333,0.08333,0.08333,7139160
2007-11-02,0.08333,0.11111,0.08333,0.08333,0.08333,4179960
2007-11-05,0.08333,0.08333,0.08333,0.08333,0.08333,6507
2007-11-06,0.08333,0.08333,0.08333,0.08333,0.08333,671
2007-11-07,0.08333,0.08333,0.05556,0.08333,0.08333,887
2007-11-09,0.08333,0.08333,0.08333,0.08333,0.08333,995
2007-11-12,0.08333,0.08333,0.05556,0.08333,0.08333,74
2007-11-13,0.08333,0.08333,0.05556,0.08333,0.08333,142
2007-11-14,0.08333,0.11111,0.05556,0.08333,0.08333,2915280
2007-11-15,0.08333,0.08333,0.08333,0.08333,0.08333,2187
2007-11-16,0.08333,0.08333,0.08333,0.08333,0.08333,184
2007-11-19,0.08333,0.08333,0.05556,0.08333,0.08333,256
2007-11-20,0.08333,0.08333,0.08333,0.08333,0.08333,289
2007-11-21,0.05556,0.08333,0.05556,0.08333,0.08333,60300
2007-11-22,0.05556,0.08333,0.05556,0.05556,0.05556,35820
2007-11-23,0.08333,0.08333,0.08333,0.08333,0.08333,18
2007-11-26,0.08333,0.08333,0.05556,0.05556,0.05556,538200
2007-11-27,0.05556,0.08333,0.05556,0.05556,0.05556,345600
2007-11-28,0.05556,0.08333,0.05556,0.08333,0.08333,183060
2007-11-29,0.05556,0.08333,0.05556,0.08333,0.08333,137160
2007-11-30,0.08333,0.08333,0.05556,0.08333,0.08333,360
2007-12-03,0.05556,0.08333,0.05556,0.05556,0.05556,223200
2007-12-04,0.05556,0.05556,0.05556,0.05556,0.05556,27
2007-12-05,0.08333,0.08333,0.08333,0.08333,0.08333,192600
2007-12-06,0.08333,0.08333,0.05556,0.08333,0.08333,172080
2007-12-07,0.08333,0.08333,0.05556,0.05556,0.05556,57960
2007-12-10,0.05556,0.08333,0.05556,0.05556,0.05556,0
2007-12-11,0.08333,0.08333,0.08333,0.08333,0.08333,216000
2007-12-12,0.05556,0.05556,0.05556,0.05556,0.05556,158400
2007-12-13,0.05556,0.08333,0.05556,0.05556,0.05556,277200
2007-12-14,0.05556,0.08333,0.05556,0.08333,0.08333,217800
2007-12-17,0.05556,0.08333,0.05556,0.05556,0.05556,82080
2007-12-18,0.05556,0.08333,0.05556,0.05556,0.05556,892800
2007-12-19,0.05556,0.05556,0.05556,0.05556,0.05556,114480
2007-12-21,0.05556,0.05556,0.05556,0.05556,0.05556,100980
2007-12-24,0.05556,0.05556,0.05556,0.05556,0.05556,24300
2007-12-26,0.05556,0.05556,0.05556,0.05556,0.05556,324000
2007-12-27,0.05556,0.05556,0.05556,0.05556,0.05556,36000
2007-12-28,0.05556,0.08333,0.05556,0.08333,0.08333,2046960
2007-12-31,0.08333,0.08333,0.05556,0.05556,0.05556,20880
2008-01-02,0.05556,0.08333,0.05556,0.08333,0.08333,340200
2008-01-03,0.05556,0.08333,0.05556,0.05556,0.05556,73800
2008-01-04,0.08333,0.08333,0.05556,0.05556,0.05556,51300
2008-01-07,0.05556,0.08333,0.05556,0.08333,0.08333,450000
2008-01-08,0.05556,0.08333,0.05556,0.05556,0.05556,0
2008-01-09,0.05556,0.05556,0.05556,0.05556,0.05556,94320
2008-01-10,0.05556,0.05556,0.05556,0.05556,0.05556,59220
2008-01-11,0.05556,0.05556,0.05556,0.05556,0.05556,1449900
2008-01-14,0.05556,0.05556,0.05556,0.05556,0.05556,124560
2008-01-15,0.05556,0.05556,0.05556,0.05556,0.05556,662040
2008-01-16,0.05556,0.05556,0.05556,0.05556,0.05556,8163720
2008-01-17,0.08333,0.08333,0.05556,0.05556,0.05556,1749600
2008-01-18,0.05556,0.05556,0.05556,0.05556,0.05556,3118860
2008-01-21,0.05556,0.05556,0.02778,0.05556,0.05556,4194180
2008-01-22,0.05556,0.05556,0.02778,0.05556,0.05556,3128220
2008-01-23,0.05556,0.05556,0.02778,0.05556,0.05556,2467440
2008-01-24,0.05556,0.08333,0.05556,0.05556,0.05556,1058220
2008-01-25,0.05556,0.05556,0.05556,0.05556,0.05556,924480
2008-01-28,0.05556,0.05556,0.05556,0.05556,0.05556,663840
2008-01-29,0.05556,0.05556,0.05556,0.05556,0.05556,1374480
2008-01-30,0.05556,0.05556,0.05556,0.05556,0.05556,2725380
2008-01-31,0.05556,0.05556,0.05556,0.05556,0.05556,500400
2008-02-01,0.05556,0.05556,0.05556,0.05556,0.05556,675000
2008-02-04,0.05556,0.08333,0.05556,0.05556,0.05556,388800
2008-02-05,0.05556,0.05556,0.05556,0.05556,0.05556,144000
2008-02-06,0.05556,0.05556,0.05556,0.05556,0.05556,99000
2008-02-11,0.05556,0.08333,0.05556,0.05556,0.05556,885600
2008-02-12,0.05556,0.05556,0.05556,0.05556,0.05556,81000
2008-02-13,0.05556,0.05556,0.05556,0.05556,0.05556,54000
2008-02-14,0.05556,0.05556,0.05556,0.05556,0.05556,52740
2008-02-15,0.08333,0.08333,0.05556,0.08333,0.08333,289800
2008-02-18,0.08333,0.08333,0.05556,0.05556,0.05556,1051200
2008-02-19,0.05556,0.08333,0.05556,0.08333,0.08333,200340
2008-02-20,0.05556,0.05556,0.05556,0.05556,0.05556,180000
2008-02-21,0.05556,0.05556,0.05556,0.05556,0.05556,306360
2008-02-22,0.05556,0.08333,0.05556,0.08333,0.08333,166500
2008-02-25,0.05556,0.08333,0.05556,0.05556,0.05556,381600
2008-02-26,0.05556,0.05556,0.05556,0.05556,0.05556,100260
2008-02-27,0.05556,0.05556,0.05556,0.05556,0.05556,201600
2008-02-28,0.05556,0.05556,0.05556,0.05556,0.05556,489060
2008-02-29,0.05556,0.05556,0.05556,0.05556,0.05556,865980
2008-03-03,0.02778,0.05556,0.02778,0.05556,0.05556,896400
2008-03-04,0.05556,0.05556,0.05556,0.05556,0.05556,3277080
2008-03-05,0.05556,0.05556,0.05556,0.05556,0.05556,459000
2008-03-06,0.05556,0.05556,0.05556,0.05556,0.05556,820260
